고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자,변동순번,입력구분,원천시도시군구코드
4690034029201830001,4690034029,전라남도 진도군 임회면 죽림리,183-1,2,임야대장,05,임야,3437.0,01,개인,0,60,1:6000,2025-07-01,60990292,U,46900
4882025029200370000,4882025029,경상남도 고성군 고성읍 덕선리,37,2,임야대장,05,임야,6149.0,01,개인,0,30,1:3000,2025-07-01,107116141,U,48820
4882039026107580002,4882039026,경상남도 고성군 구만면 광덕리,758-2,1,토지대장,02,답,499.0,01,개인,0,12,1:1200,2025-07-01,107116131,U,48820
4882039026108050000,4882039026,경상남도 고성군 구만면 광덕리,805,1,토지대장,08,대,212.0,01,개인,0,12,1:1200,2025-07-01,107116118,U,48820
4882025027107240002,4882025027,경상남도 고성군 고성읍 교사리,724-2,1,토지대장,02,답,77.0,05,군유지,0,12,1:1200,2025-07-01,107116114,U,48820
5011025030101900013,5011025030,제주특별자치도 제주시 한림읍 상명리,190-13,1,토지대장,05,임야,79.0,01,개인,1,12,1:1200,2025-07-01,187000499,U,50110
5011025030101900013,5011025030,제주특별자치도 제주시 한림읍 상명리,190-13,1,토지대장,05,임야,79.0,01,개인,1,12,1:1200,2025-07-01,187000493,I,50110
5011025030101900002,5011025030,제주특별자치도 제주시 한림읍 상명리,190-2,1,토지대장,05,임야,1407.0,01,개인,1,12,1:1200,2025-07-01,187000489,U,50110
5011025030101890001,5011025030,제주특별자치도 제주시 한림읍 상명리,189-1,1,토지대장,01,전,17.0,01,개인,0,12,1:1200,2025-07-01,187000487,U,50110
5011025030101890001,5011025030,제주특별자치도 제주시 한림읍 상명리,189-1,1,토지대장,01,전,17.0,01,개인,0,12,1:1200,2025-07-01,187000483,I,50110
5011025030101890000,5011025030,제주특별자치도 제주시 한림읍 상명리,189,1,토지대장,01,전,2132.0,01,개인,0,12,1:1200,2025-07-01,187000473,U,50110
4711133032110300002,4711133032,경상북도 포항시 남구 장기면 산서리,1030-2,1,토지대장,08,대,78.0,05,군유지,0,12,1:1200,2025-07-01,209840984,U,47110
4711125622102410005,4711125622,경상북도 포항시 남구 오천읍 문덕리,241-5,1,토지대장,08,대,397.3,01,개인,0,00,수치,2025-07-01,209840975,U,47110
4711133032105020000,4711133032,경상북도 포항시 남구 장기면 산서리,502,1,토지대장,01,전,410.0,01,개인,0,12,1:1200,2025-07-01,209840966,U,47110
4711133032104930000,4711133032,경상북도 포항시 남구 장기면 산서리,493,1,토지대장,08,대,221.0,01,개인,0,12,1:1200,2025-07-01,209840956,U,47110
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316513,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316502,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316501,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316485,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316484,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316469,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316468,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316453,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316452,U,11680
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,0,12,1:1200,2025-07-01,75394754,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,0,12,1:1200,2025-07-01,75394743,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,0,12,1:1200,2025-07-01,75394729,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,0,12,1:1200,2025-07-01,75394713,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,0,12,1:1200,2025-07-01,75394712,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,0,12,1:1200,2025-07-01,75394697,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,0,12,1:1200,2025-07-01,75394696,U,48870
2635010400111190006,2635010400,부산광역시 해운대구 재송동,1119-6,1,토지대장,11,주차장,161.9,05,군유지,0,00,수치,2025-07-01,91932385,U,26350
3014010300100720019,3014010300,대전광역시 중구 목동,72-19,1,토지대장,14,도로,16.0,01,개인,0,12,1:1200,2025-07-01,47408290,U,30140
3014010300100720019,3014010300,대전광역시 중구 목동,72-19,1,토지대장,14,도로,16.0,01,개인,0,12,1:1200,2025-07-01,47408284,U,30140
3020010800101100002,3020010800,대전광역시 유성구 세동,110-2,1,토지대장,14,도로,3.0,05,군유지,0,12,1:1200,2025-07-01,108795813,U,30200
4313035025100500005,4313035025,충청북도 충주시 신니면 문락리,50-5,1,토지대장,27,묘지,1950.0,01,개인,0,12,1:1200,2025-07-01,140741092,U,43130
4872039021101420031,4872039021,경상남도 의령군 부림면 신반리,142-31,1,토지대장,14,도로,8.0,01,개인,0,00,수치,2025-07-01,79004175,U,48720
4872039021101420013,4872039021,경상남도 의령군 부림면 신반리,142-13,1,토지대장,08,대,534.0,01,개인,0,00,수치,2025-07-01,79004172,U,48720
4313033530105620001,4313033530,충청북도 충주시 대소원면 완오리,562-1,1,토지대장,03,과수원,479.0,01,개인,0,12,1:1200,2025-07-01,140741049,U,43130
4313033530105610000,4313033530,충청북도 충주시 대소원면 완오리,561,1,토지대장,03,과수원,1101.0,01,개인,0,12,1:1200,2025-07-01,140741046,U,43130
4824037023111660018,4824037023,경상남도 사천시 서포면 외구리,1166-18,1,토지대장,02,답,1071.0,04,"시, 도유지",0,12,1:1200,2025-07-01,86857110,U,48240
4824037023100080005,4824037023,경상남도 사천시 서포면 외구리,8-5,1,토지대장,02,답,126.0,04,"시, 도유지",0,12,1:1200,2025-07-01,86857092,U,48240
4711133033108280000,4711133033,경상북도 포항시 남구 장기면 서촌리,828,1,토지대장,01,전,2595.0,01,개인,1,12,1:1200,2025-07-01,209846749,U,47110
4711133033108280000,4711133033,경상북도 포항시 남구 장기면 서촌리,828,1,토지대장,01,전,2595.0,01,개인,1,12,1:1200,2025-07-01,209846748,U,47110
4711133033108280000,4711133033,경상북도 포항시 남구 장기면 서촌리,828,1,토지대장,01,전,2595.0,01,개인,1,12,1:1200,2025-07-01,209846718,U,47110
4711133033108280000,4711133033,경상북도 포항시 남구 장기면 서촌리,828,1,토지대장,01,전,2595.0,01,개인,1,12,1:1200,2025-07-01,209846717,U,47110
4711125329108420007,4711125329,경상북도 포항시 남구 연일읍 중명리,842-7,1,토지대장,02,답,93.0,01,개인,2,12,1:1200,2025-07-01,209845757,U,47110
4711125329108460002,4711125329,경상북도 포항시 남구 연일읍 중명리,846-2,1,토지대장,02,답,571.0,01,개인,2,12,1:1200,2025-07-01,209845729,U,47110
4711125329108450002,4711125329,경상북도 포항시 남구 연일읍 중명리,845-2,1,토지대장,02,답,417.0,01,개인,2,12,1:1200,2025-07-01,209845405,U,47110
1165010100109070009,1165010100,서울특별시 서초구 방배동,907-9,1,토지대장,08,대,515.2,01,개인,0,06,1:600,2025-07-01,125213802,U,11650
5175025021102630001,5175025021,강원특별자치도 영월군 영월읍 영흥리,263-1,1,토지대장,08,대,1983.0,06,법인,0,12,1:1200,2025-07-01,71281288,U,51750
5175025021102630002,5175025021,강원특별자치도 영월군 영월읍 영흥리,263-2,1,토지대장,08,대,2212.0,06,법인,0,12,1:1200,2025-07-01,71281282,U,51750
5175025021102570000,5175025021,강원특별자치도 영월군 영월읍 영흥리,257,1,토지대장,08,대,1803.0,06,법인,0,12,1:1200,2025-07-01,71281276,U,51750
5175025021102560000,5175025021,강원특별자치도 영월군 영월읍 영흥리,256,1,토지대장,08,대,74.0,06,법인,0,12,1:1200,2025-07-01,71281270,U,51750
5175025021102540000,5175025021,강원특별자치도 영월군 영월읍 영흥리,254,1,토지대장,08,대,7732.0,06,법인,0,12,1:1200,2025-07-01,71281261,U,51750
2823710100105460138,2823710100,인천광역시 부평구 부평동,546-138,1,토지대장,08,대,154.1,06,법인,0,06,1:600,2025-07-01,92668976,U,28237
2823710100105460138,2823710100,인천광역시 부평구 부평동,546-138,1,토지대장,08,대,154.1,06,법인,0,06,1:600,2025-07-01,92668970,U,28237
2823710400100630000,2823710400,인천광역시 부평구 청천동,63,1,토지대장,02,답,806.0,01,개인,0,12,1:1200,2025-07-01,92668964,U,28237
2823710400100640000,2823710400,인천광역시 부평구 청천동,64,1,토지대장,28,잡종지,215.0,01,개인,0,12,1:1200,2025-07-01,92668958,U,28237
2823710400100630002,2823710400,인천광역시 부평구 청천동,63-2,1,토지대장,08,대,13.0,01,개인,0,12,1:1200,2025-07-01,92668952,U,28237
2823710400100630092,2823710400,인천광역시 부평구 청천동,63-92,1,토지대장,08,대,106.0,01,개인,0,12,1:1200,2025-07-01,92668946,U,28237
2823710100105270006,2823710100,인천광역시 부평구 부평동,527-6,1,토지대장,08,대,269.0,01,개인,0,06,1:600,2025-07-01,92668940,U,28237
2823710300201410010,2823710300,인천광역시 부평구 산곡동,141-10,2,임야대장,05,임야,135.0,05,군유지,1,30,1:3000,2025-07-01,92668937,U,28237
2823710300201410002,2823710300,인천광역시 부평구 산곡동,141-2,2,임야대장,14,도로,126.0,05,군유지,1,30,1:3000,2025-07-01,92668928,U,28237
5183034034100930000,5183034034,강원특별자치도 양양군 현남면 원포리,93,1,토지대장,01,전,387.0,01,개인,0,12,1:1200,2025-07-01,60207358,U,51830
2823710300201410011,2823710300,인천광역시 부평구 산곡동,141-11,2,임야대장,14,도로,213.0,05,군유지,1,30,1:3000,2025-07-01,92668919,U,28237
5183025025102400006,5183025025,강원특별자치도 양양군 양양읍 연창리,240-6,1,토지대장,08,대,71.0,01,개인,0,12,1:1200,2025-07-01,60207315,U,51830
5183025022101950017,5183025022,강원특별자치도 양양군 양양읍 구교리,195-17,1,토지대장,08,대,130.0,01,개인,0,12,1:1200,2025-07-01,60207312,U,51830
5183025022101130006,5183025022,강원특별자치도 양양군 양양읍 구교리,113-6,1,토지대장,08,대,661.0,01,개인,0,12,1:1200,2025-07-01,60207308,U,51830
1150010900106110002,1150010900,서울특별시 강서구 방화동,611-2,1,토지대장,08,대,69.0,06,법인,0,12,1:1200,2025-07-01,95898912,U,11500
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394680,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394679,U,48870
1150010900106100038,1150010900,서울특별시 강서구 방화동,610-38,1,토지대장,08,대,212.0,06,법인,0,12,1:1200,2025-07-01,95898910,U,11500
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,2,12,1:1200,2025-07-01,75394665,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,2,12,1:1200,2025-07-01,75394664,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,1,12,1:1200,2025-07-01,75394649,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,1,12,1:1200,2025-07-01,75394648,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394634,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394633,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,2,12,1:1200,2025-07-01,75394619,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,2,12,1:1200,2025-07-01,75394618,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,1,12,1:1200,2025-07-01,75394604,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,1,12,1:1200,2025-07-01,75394603,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394589,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394588,U,48870
4887040021103880000,4887040021,경상남도 함양군 병곡면 옥계리,388,1,토지대장,08,대,288.0,01,개인,0,12,1:1200,2025-07-01,75394571,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394568,U,48870
4887040021102750002,4887040021,경상남도 함양군 병곡면 옥계리,275-2,1,토지대장,02,답,1008.0,01,개인,1,12,1:1200,2025-07-01,75394567,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,2,12,1:1200,2025-07-01,75394551,U,48870
4887040021102360000,4887040021,경상남도 함양군 병곡면 옥계리,236,1,토지대장,02,답,595.0,01,개인,2,12,1:1200,2025-07-01,75394550,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,1,12,1:1200,2025-07-01,75394534,U,48870
4887040021102350000,4887040021,경상남도 함양군 병곡면 옥계리,235,1,토지대장,02,답,1554.0,01,개인,1,12,1:1200,2025-07-01,75394533,U,48870
4887040021102340000,4887040021,경상남도 함양군 병곡면 옥계리,234,1,토지대장,02,답,2126.0,01,개인,0,12,1:1200,2025-07-01,75394508,U,48870
4887040021102330000,4887040021,경상남도 함양군 병곡면 옥계리,233,1,토지대장,02,답,102.0,01,개인,0,12,1:1200,2025-07-01,75394502,U,48870
4613032029107280002,4613032029,전라남도 여수시 율촌면 상봉리,728-2,1,토지대장,14,도로,9.0,01,개인,0,12,1:1200,2025-07-01,221288803,U,46130
4613032029107280000,4613032029,전라남도 여수시 율촌면 상봉리,728,1,토지대장,08,대,122.0,01,개인,0,12,1:1200,2025-07-01,221288800,U,46130
4613032029107270001,4613032029,전라남도 여수시 율촌면 상봉리,727-1,1,토지대장,14,도로,64.0,01,개인,1,12,1:1200,2025-07-01,221288797,U,46130
2823710100106650259,2823710100,인천광역시 부평구 부평동,665-259,1,토지대장,08,대,186.0,01,개인,7,12,1:1200,2025-07-01,92668908,U,28237
2823710800101110052,2823710800,인천광역시 부평구 일신동,111-52,1,토지대장,08,대,114.2,01,개인,0,00,수치,2025-07-01,92668896,U,28237
4711110800107170010,4711110800,경상북도 포항시 남구 송내동,717-10,1,토지대장,08,대,109.0,06,법인,0,12,1:1200,2025-07-01,209844274,U,47110
2823710100100700099,2823710100,인천광역시 부평구 부평동,70-99,1,토지대장,08,대,231.0,01,개인,2,12,1:1200,2025-07-01,92668891,U,28237
4711110900109200007,4711110900,경상북도 포항시 남구 괴동동,920-7,1,토지대장,08,대,8069.0,06,법인,0,12,1:1200,2025-07-01,209844231,U,47110
4711125629201310000,4711125629,경상북도 포항시 남구 오천읍 세계리,131,2,임야대장,05,임야,3174.0,01,개인,0,60,1:6000,2025-07-01,209844169,U,47110
4711125621200200028,4711125621,경상북도 포항시 남구 오천읍 원리,20-28,2,임야대장,05,임야,386.0,01,개인,3,60,1:6000,2025-07-01,209844138,U,47110
4887034021201310000,4887034021,경상남도 함양군 수동면 화산리,131,2,임야대장,05,임야,793.0,01,개인,0,60,1:6000,2025-07-01,75394470,U,48870
4887034021201150000,4887034021,경상남도 함양군 수동면 화산리,115,2,임야대장,05,임야,793.0,01,개인,0,60,1:6000,2025-07-01,75394464,U,48870
4887039025108090009,4887039025,경상남도 함양군 백전면 대안리,809-9,1,토지대장,01,전,1996.0,01,개인,0,12,1:1200,2025-07-01,75394454,U,48870
4887031021104600000,4887031021,경상남도 함양군 마천면 가흥리,460,1,토지대장,08,대,605.0,01,개인,0,12,1:1200,2025-07-01,75394445,U,48870
4887032023102480003,4887032023,경상남도 함양군 휴천면 태관리,248-3,1,토지대장,14,도로,178.0,05,군유지,0,12,1:1200,2025-07-01,75394438,U,48870
4887032023102480003,4887032023,경상남도 함양군 휴천면 태관리,248-3,1,토지대장,14,도로,178.0,05,군유지,0,12,1:1200,2025-07-01,75394425,U,48870
4887032023102480003,4887032023,경상남도 함양군 휴천면 태관리,248-3,1,토지대장,14,도로,178.0,05,군유지,0,12,1:1200,2025-07-01,75394424,U,48870
4887032023102480003,4887032023,경상남도 함양군 휴천면 태관리,248-3,1,토지대장,14,도로,178.0,05,군유지,0,12,1:1200,2025-07-01,75394404,U,48870
4887032023102480003,4887032023,경상남도 함양군 휴천면 태관리,248-3,1,토지대장,14,도로,178.0,05,군유지,0,12,1:1200,2025-07-01,75394403,U,48870
1150010900106110014,1150010900,서울특별시 강서구 방화동,611-14,1,토지대장,08,대,89.0,06,법인,0,12,1:1200,2025-07-01,95897598,U,11500
2811014600117230025,2811014600,인천광역시 중구 운남동,1723-25,1,토지대장,14,도로,66.9,04,"시, 도유지",0,00,수치,2025-07-01,58875954,U,28110
2811014600116940009,2811014600,인천광역시 중구 운남동,1694-9,1,토지대장,14,도로,119.9,04,"시, 도유지",0,00,수치,2025-07-01,58875942,U,28110
2811014600116920017,2811014600,인천광역시 중구 운남동,1692-17,1,토지대장,14,도로,9630.4,04,"시, 도유지",0,00,수치,2025-07-01,58875930,U,28110
2811014600116920006,2811014600,인천광역시 중구 운남동,1692-6,1,토지대장,14,도로,121.0,04,"시, 도유지",0,00,수치,2025-07-01,58875918,U,28110
2811014600116900047,2811014600,인천광역시 중구 운남동,1690-47,1,토지대장,14,도로,58.1,04,"시, 도유지",0,00,수치,2025-07-01,58875907,U,28110
2811014600116900038,2811014600,인천광역시 중구 운남동,1690-38,1,토지대장,14,도로,39.9,04,"시, 도유지",0,00,수치,2025-07-01,58875895,U,28110
2811014600116900031,2811014600,인천광역시 중구 운남동,1690-31,1,토지대장,14,도로,42.0,04,"시, 도유지",0,00,수치,2025-07-01,58875883,U,28110
2811014600116900025,2811014600,인천광역시 중구 운남동,1690-25,1,토지대장,14,도로,48.4,04,"시, 도유지",0,00,수치,2025-07-01,58875872,U,28110
2811014600116900019,2811014600,인천광역시 중구 운남동,1690-19,1,토지대장,14,도로,64.4,04,"시, 도유지",0,00,수치,2025-07-01,58875860,U,28110
2811014600116900009,2811014600,인천광역시 중구 운남동,1690-9,1,토지대장,14,도로,60.6,04,"시, 도유지",0,00,수치,2025-07-01,58875849,U,28110
3014010800100150020,3014010800,대전광역시 중구 호동,15-20,1,토지대장,14,도로,42.2,01,개인,1,06,1:600,2025-07-01,47408177,U,30140
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316436,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316435,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316420,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316419,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316403,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316402,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316380,U,11680
1168010100106900046,1168010100,서울특별시 강남구 역삼동,690-46,1,토지대장,14,도로,1020.3,06,법인,9,00,수치,2025-07-01,197316379,U,11680
4833031027200330000,4833031027,경상남도 양산시 동면 금산리,33,2,임야대장,05,임야,17256.0,01,개인,0,60,1:6000,2025-07-01,127906533,U,48330
5221046021118980002,5221046021,전북특별자치도 김제시 광활면 옥포리,1898-2,1,토지대장,02,답,3981.6,01,개인,0,00,수치,2025-07-01,113264097,U,52210
5111032024100310001,5111032024,강원특별자치도 춘천시 동산면 군자리,31-1,1,토지대장,05,임야,1322.0,01,개인,3,12,1:1200,2025-07-01,141788487,U,51110
5111032024100310001,5111032024,강원특별자치도 춘천시 동산면 군자리,31-1,1,토지대장,05,임야,1322.0,01,개인,3,12,1:1200,2025-07-01,141788484,U,51110
4313040030200280039,4313040030,충청북도 충주시 동량면 함암리,28-39,2,임야대장,05,임야,1680.0,01,개인,0,60,1:6000,2025-07-01,140737287,U,43130
4313040030200280039,4313040030,충청북도 충주시 동량면 함암리,28-39,2,임야대장,05,임야,1680.0,01,개인,0,60,1:6000,2025-07-01,140737283,I,43130
4313040030200280023,4313040030,충청북도 충주시 동량면 함암리,28-23,2,임야대장,05,임야,854.0,01,개인,0,60,1:6000,2025-07-01,140737276,U,43130
1129012300101380003,1129012300,서울특별시 성북구 안암동3가,138-3,1,토지대장,22,공원,694.8,05,군유지,0,00,수치,2025-07-01,67049600,U,11290
5175025021102620000,5175025021,강원특별자치도 영월군 영월읍 영흥리,262,1,토지대장,08,대,560.0,06,법인,0,12,1:1200,2025-07-01,71280752,U,51750
5175025021102570000,5175025021,강원특별자치도 영월군 영월읍 영흥리,257,1,토지대장,08,대,1803.0,06,법인,0,12,1:1200,2025-07-01,71280749,U,51750
5175025021102560000,5175025021,강원특별자치도 영월군 영월읍 영흥리,256,1,토지대장,08,대,74.0,06,법인,0,12,1:1200,2025-07-01,71280746,U,51750
4678035027104850000,4678035027,전라남도 보성군 복내면 시천리,485,1,토지대장,01,전,1571.0,01,개인,0,12,1:1200,2025-07-01,109538813,U,46780
4678025323100300007,4678025323,전라남도 보성군 벌교읍 지동리,30-7,1,토지대장,02,답,1050.0,06,법인,0,10,1:1000,2025-07-01,109538804,U,46780
1168010800100470017,1168010800,서울특별시 강남구 논현동,47-17,1,토지대장,08,대,392.7,01,개인,5,00,수치,2025-07-01,197316290,U,11680
1168010800100470017,1168010800,서울특별시 강남구 논현동,47-17,1,토지대장,08,대,392.7,01,개인,5,00,수치,2025-07-01,197316289,U,11680
4886039022111530002,4886039022,경상남도 산청군 생비량면 도리,1153-2,1,토지대장,19,유지,364.0,05,군유지,0,12,1:1200,2025-07-01,79386090,U,48860
4886039022111530002,4886039022,경상남도 산청군 생비량면 도리,1153-2,1,토지대장,19,유지,364.0,05,군유지,0,12,1:1200,2025-07-01,79386087,U,48860
4886039022111500006,4886039022,경상남도 산청군 생비량면 도리,1150-6,1,토지대장,19,유지,205.0,05,군유지,0,12,1:1200,2025-07-01,79386085,U,48860
4886039022111500006,4886039022,경상남도 산청군 생비량면 도리,1150-6,1,토지대장,19,유지,205.0,05,군유지,0,12,1:1200,2025-07-01,79386082,U,48860
4886039022111490004,4886039022,경상남도 산청군 생비량면 도리,1149-4,1,토지대장,19,유지,860.0,00,"일본인, 창씨명등",0,12,1:1200,2025-07-01,79386080,U,48860
4886039022111490004,4886039022,경상남도 산청군 생비량면 도리,1149-4,1,토지대장,19,유지,860.0,00,"일본인, 창씨명등",0,12,1:1200,2025-07-01,79386077,U,48860
4886039022111480004,4886039022,경상남도 산청군 생비량면 도리,1148-4,1,토지대장,19,유지,592.0,05,군유지,0,12,1:1200,2025-07-01,79386075,U,48860
4886039022111480004,4886039022,경상남도 산청군 생비량면 도리,1148-4,1,토지대장,19,유지,592.0,05,군유지,0,12,1:1200,2025-07-01,79386072,U,48860
4886039022111460001,4886039022,경상남도 산청군 생비량면 도리,1146-1,1,토지대장,19,유지,1478.0,05,군유지,0,12,1:1200,2025-07-01,79386070,U,48860
4886039022111460001,4886039022,경상남도 산청군 생비량면 도리,1146-1,1,토지대장,19,유지,1478.0,05,군유지,0,12,1:1200,2025-07-01,79386067,U,48860
4886039022111450000,4886039022,경상남도 산청군 생비량면 도리,1145,1,토지대장,19,유지,737.0,05,군유지,0,12,1:1200,2025-07-01,79386064,U,48860
4833032027105670001,4833032027,경상남도 양산시 원동면 서룡리,567-1,1,토지대장,02,답,101.0,01,개인,0,12,1:1200,2025-07-01,127906456,U,48330
4833033021109290016,4833033021,경상남도 양산시 상북면 석계리,929-16,1,토지대장,02,답,1528.0,01,개인,0,12,1:1200,2025-07-01,127906450,U,48330
4833025324127220010,4833025324,경상남도 양산시 물금읍 범어리,2722-10,1,토지대장,08,대,349.1,06,법인,0,00,수치,2025-07-01,127906429,U,48330
4672034022100730001,4672034022,전라남도 곡성군 목사동면 동암리,73-1,1,토지대장,08,대,10.0,01,개인,0,12,1:1200,2025-07-01,73333366,U,46720
4672034022100730001,4672034022,전라남도 곡성군 목사동면 동암리,73-1,1,토지대장,08,대,10.0,01,개인,0,12,1:1200,2025-07-01,73333362,I,46720
4672034022100730000,4672034022,전라남도 곡성군 목사동면 동암리,73,1,토지대장,08,대,539.0,01,개인,0,12,1:1200,2025-07-01,73333358,U,46720
4672034022100700002,4672034022,전라남도 곡성군 목사동면 동암리,70-2,1,토지대장,08,대,10.0,01,개인,0,12,1:1200,2025-07-01,73333356,U,46720
4672034022100700002,4672034022,전라남도 곡성군 목사동면 동암리,70-2,1,토지대장,08,대,10.0,01,개인,0,12,1:1200,2025-07-01,73333352,I,46720
4833025324127220005,4833025324,경상남도 양산시 물금읍 범어리,2722-5,1,토지대장,08,대,356.3,06,법인,0,00,수치,2025-07-01,127906418,U,48330
4672034022100700001,4672034022,전라남도 곡성군 목사동면 동암리,70-1,1,토지대장,08,대,31.0,01,개인,0,12,1:1200,2025-07-01,73333350,U,46720
4672034022100700001,4672034022,전라남도 곡성군 목사동면 동암리,70-1,1,토지대장,08,대,31.0,01,개인,0,12,1:1200,2025-07-01,73333346,I,46720
4672034022100700000,4672034022,전라남도 곡성군 목사동면 동암리,70,1,토지대장,08,대,878.0,01,개인,0,12,1:1200,2025-07-01,73333341,U,46720
4672034022100680001,4672034022,전라남도 곡성군 목사동면 동암리,68-1,1,토지대장,08,대,10.0,01,개인,0,12,1:1200,2025-07-01,73333339,U,46720
4672034022100680001,4672034022,전라남도 곡성군 목사동면 동암리,68-1,1,토지대장,08,대,10.0,01,개인,0,12,1:1200,2025-07-01,73333335,I,46720
